"Told on the Pagoda, by Mimosa",36171
Not Used,36169
"Rosemary and Rue, by Amber",36168
"Mirror of the Months, by Peter George Patmore",36167
"That Little Beggar, by E. King Hall",36166
"Living for the Best, by James G. K. McClure",36162
"A Letter to Thomas F. Bayard, by Lysander Spooner",36161
"Rachel Gray, by Julia Kavanagh",36160
"A Letter of Credit, by Susan Warner",36159
"Daisy Burns (Volume 2), by Julia Kavanagh",36158
"Daisy Burns (Volume 1), by Julia Kavanagh",36157
"Amy Herbert, by Elizabeth Sewell",36156
"The Invasion, by William Le Queux",36155
"The Evanston Colloquium Lectures on Mathematics, by Felix Klein",36154
"Memorial Day and Other Verse, by Helen Leah Reed",36153
"A New Atmosphere, by Gail Hamilton",36152
"Hoosier Lyrics, by Eugene Field",36150
"Songs and Satires, by Edgar Lee Masters",36149
"Hoosier Mosaics, by Maurice Thompson",36148
"Poppy, by Cynthia Stockley",36138
"The Preface to the Aeneis of Virgil (1718), by Joseph  Trapp",36137
"The International Monthly, Volume 3, No. 3, June, 1851, by Various",36131
"Curious Myths of the Middle Ages, by Sabine Baring-Gould",36127
"The International Monthly, Volume 4, No. 1, August, 1851, by Various",36124
"The Comstock Club, by Charles Carroll Goodwin",36123
"The Winning of the Golden Spurs, by Percy F. Westerman",36122
"The Snow-Burner, by Henry Oyen",36121
"Peccavi, by E. W. Hornung",36115
"Sons and Fathers, by Harry Stillwell Edwards",36112
"Odd Bits of Travel with Brush and Camera, by Charles M. Taylor, Jr.",36110
"Trevlyn Hold, by Mrs. Henry Wood",36106
"The Great War and How It Arose, by Anonymous",36100
"New York, by James Fenimore Cooper",36097
"Our Boys and Other Poems, by Alan L. Strang",36094
"From the Easy Chair, series 3, by George William Curtis",36090
"Back at School with the Tucker Twins, by Nell Speed",36089
"Turns about Town, by Robert Cortes Holliday",36085
"Cities of the Dawn, by J. Ewing Ritchie",36084
"Love and hatred, by Marie Belloc Lowndes",36079
"Literary Byways, by William Andrews",36078
"The King's Pilgrimage, by Frank Fox",36075
"Life of Robert Burns, by Thomas Carlyle",36074
"Explorers and Travellers, by Adolphus W. Greely",36069
"Poems of James McIntyre, by James McIntyre",36068
"Hermann Stieffel, Soldier Artist of the West, by Edgar M. Howell",36066
"The Boy Grew Older, by Heywood Broun",36057
"The Last of the Vikings, by John Bowling",36054
"The Law and the Poor, by Edward Abbott Parry",36045
"George Sand, by Justin M'Carthy",36040
"Fiscal Ballads, by Harry Graham",36038
"Medical experts: Investigation of Insanity by Juries, by W. S. Thorne",36037
"The Great Steel Strike and its Lessons, by William Z. Foster",36032
"A Speckled Bird, by Augusta J. Evans",36029
"Silent Struggles, by Ann S. Stephens",36027
"North America, by Israel C. Russell",36024
"E.P. Roe: Reminiscences of his Life, by Mary A. Roe",36023
"At Boarding School with the Tucker Twins, by Nell Speed",36018
"Ethel Morton at Chautauqua, by Mabell S. C. Smith",36010
"The Blue Rose Fairy Book, by Maurice Baring",36008
"Ethel Morton and the Christmas Ship, by Mabell S. C. Smith",36007
"Time in the Play of Hamlet, by Edward P. Vining",36002
"The Boy Scouts Under Fire in Mexico, by Lieut. Howard Payton",36000
"The jungle book, by Rudyard Kipling",35997
"The dawn patrol, and other poems of an aviator, by Paul Bewsher",35996
"History of Don Quixote de la Mancha, by Miguel de Cervantes Saavedra",35993
"Memoirs of Orange Jacobs, by Orange Jacobs",35992
"Domesday Book, by Edgar Lee Masters",35991
"Browning and the Dramatic Monologue, by S. S. Curry",35989
"The Radio Boys' Search for the Inca's Treasure, by Gerald Breckenridge",35987
"From the Easy Chair, series 2, by George William Curtis",35980
"The Go Ahead Boys and the Mysterious Old House, by Ross Kay",35964
"The Inconstant, by George Farquhar",35961
"The Lure of the Camera, by Charles S. Olcott",35960
"A Review of Edwards's, by Henry Tappan",35958
"The Go Ahead Boys in the Island Camp, by Ross Kay",35957
"A Northern Countryside, by Rosalind Richards",35956
"Pope Pius the Tenth, by Frances Alice Forbes",35953
"The Sun Dance of the Blackfoot Indians, by Clark Wissler",35952
"Lives of Poor Boys Who Became Famous, by Sarah K. Bolton",35950
"The Girl in Her Teens, by Margaret Slattery",35949
"The Campaner Thal and Other Writings, by Jean Paul Friedrich Richter",35948
"True and Other Stories, by George Parsons Lathrop",35946
"That Unfortunate Marriage, Vol. 3(of 3), by Frances Eleanor Trollope",35945
"That Unfortunate Marriage, Vol. 2(of 3), by Frances Eleanor Trollope",35944
"That Unfortunate Marriage, Vol. 1(of 3), by Frances Eleanor Trollope",35943
"Life of Saint Monica, by Frances Alice Forbes",35941
"Are the Planets Inhabited?, by E. Walter Maunder",35937
"Mesa Verde National Park, Colorado, by Anonymous",35936
"A Month in Yorkshire, by Walter White",35933
"A History of the Growth of the Steam-Engine, by Robert H. Thurston",35916
"The Child Wife, by Mayne Reid",35913
"The Orpheus C. Kerr Papers. Series 1, by Robert H. Newell",35906
"The Five Arrows, by Allan Chase",35904
"Rose Leaf and Apple Leaf, by Rennell Rodd",35903
"The River-Names of Europe, by Robert Ferguson",35900
"The Seven Lamps of Architecture, by John Ruskin",35898
"The Irish Ecclesiastical Record, Volume 1, January 1865, by Various",35893
"War Inconsistent with the Religion of Jesus Christ, by David Low Dodge",35883
"The Rotifers, by Robert Abernathy",35879
"Cuba Past and Present, by Richard Davey",35872
"The Pocahontas-John Smith Story, by Pocahontas Wight Edmunds",35863
"Essays, by Arthur Christopher Benson",35860
"Aunt Jane's Nieces on the Ranch, by Edith van Dyne",35859
"Bill Bolton--Flying Midshipman, by Noel Sainsbury, Jr",35858
"The Religions of Ancient Egypt and Babylonia, by Archibald Henry Sayce",35856
"Studies in the Out-Lying Fields of Psychic Science, by Hudson Tuttle",35855
"The Bail Jumper, by Robert J. C. Stead",35836
"History of Prince Edward Island, by Duncan Campbell",35835
"All about the Klondyke gold mines, by J. Armoy Knox and J. G. Pratt",35824
"The Secret of the Reef, by Harold Bindloss",35823
"Doors of the Night, by Frank L. Packard",35818
"Aspects and Impressions, by Edmund Gosse",35813
"The Boy Scouts of the Air in Indian Land, by Gordon Stuart",35808
"Non-combatants and Others, by Rose Macaulay",35807
"Rose of Dutcher's Coolly, by Hamlin Garland",35805
"I Walked in Arden, by Jack Crawford",35796
"Seeing Things at Night, by Heywood Broun",35793
"She's All the World to Me, by Hall Caine",35786
"Gwen Wynn, by Mayne Reid",35784
"The Second String, by Nat Gould",35782
"The Deemster, by Hall Caine",35781
"Two Fishers, and Other Poems, by Herbert Edward Palmer",35780
"The Cornflower, and Other Poems, by Jean Blewett",35779
"The MS. in a Red Box, by John Arthur Hamilton",35778
"Violet: A Fairy Story, by Caroline Snowden Guild",35773
"When the Ku Klux Rode, by Eyre Damer",35771
"Dilemmas of Pride, (VOL 1 OF 3), by Margracia Loudon",35769
"Lily Pearl and The Mistress of Rosedale, by Ida Glenwood",35765
"The Man Who Pleases and the Woman Who Charms, by John A. Cone",35761
"Marriage and Divorce Laws of the World, by Hyacinthe Ringrose",35760
"Security Risk, by Ed M. Clinton",35759
"Our Katie, by Anonymous",35757
"The Pearl of Peace, by Madeline Leslie",35746
"The Religion of the Indians of California, by A. L. Kroeber",35745
"The Gnostic Crucifixion, by G. R. S. Mead",35735
"Peggy Parsons at Prep School, by Annabel Sharp",35730
"Peggy Parsons A Hampton Freshman, by Annabel Sharp",35729
"The United States and the War, by Gilbert Murray",35726
"Shakespeare and Music, by Christopher Wilson",35721
"The Early History of the Colonial Post-Office, by Mary E. Woolley",35715
"How She Felt in Her First Corset and Other Poems, by Matt. W. Alderson",35714
"Wake-Robin, by John Burroughs",35712
"Claimants to Royalty, by John H. Ingram",35710
"Making Your Camera Pay, by Frederick C. Davis",35709
"Four and Twenty Beds, by Nancy Vogel",35703
"The White Gauntlet, by Mayne Reid",35702
"Fontainbleau, by John O'Keeffe",35699
"The Allied Countries and the Jews, by Hyman Gerson Enelow",35695
"Voices; Birth-Marks; The Man and the Elephant, by Matt J. Holt",35694
"History of American Abolitionism, by F. G. De Fontaine",35693
"Omens and Superstitions of Southern India, by Edgar Thurston",35690
"Anti-Suffrage Essays, by Various",35689
"History of American Socialisms, by John Humphrey Noyes",35687
"At Large, by E. W. Hornung",35684
"Psycho-Phone Messages, by Francis Grierson",35681
"One Year Abroad, by Blanche Willis Howard",35680
"France, by Gordon Cochrane Home",35678
"No Quarter!, by Mayne Reid",35670
"The Falls of Niagara and Other Famous Cataracts, by George W. Holley",35669
"Mysterious Mr. Sabin, by E. Phillips Oppenheim",35661
"The Canadian Portrait Gallery - Volume 3 (of 4), by John Charles Dent",35647
"The Taming of the Jungle, by Dr. C. W. Doyle",35644
"The Bible in Spain, by George Borrow",35642
"Leonora, by Maria Edgeworth",35638
"The Secret Glory, by Arthur Machen",35637
"The Prophet of the Great Smoky Mountains, by Charles Egbert Craddock",35619
"Home Fires in France, by Dorothy Canfield",35616
"Palos of the Dog Star Pack, by J. U. Giesy",35614
"The Great Return, by Arthur Machen",35611
"McClure's Magazine, Vol. 1, No. 3, August, 1893, by Various",35610
"Masterman and Son, by W. J. Dawson",35608
"Child's Own Book of Great Musicians: Liszt, by Thomas Tapper",35601
"The Woodcraft Girls in the City, by Lillian Elizabeth Roy",35600
"A Treatise on the Brewing of Beer, by E. Hughes",35597
"Jane Lends a Hand, by Shirley Watkins",35593
"Some Current Folk-Songs of the Negro, by Will H. Thomas",35592
"The Daughter Pays, by Mrs. Baillie Reynolds",35591
"Story of My Life, volumes 1-3, by Augustus J. C. Hare",35589
"The New Guide to Knitting & Crochet, by Marie Jane Cooper",35582
"In the Days of Queen Victoria, by Eva March Tappan",35576
"Peculiarities of American Cities, by Willard Glazier",35575
"Socialism and Democracy in Europe, by Samuel P. Orth",35572
"The Middle Period 1817-1858, by John William Burgess",35558
"Kim, by Rudyard Kipling",35555
"Professor Huskins, by Lettie M. Cummings",35551
"Doctor Cupid, by Rhoda Broughton",35548
"Sanders of the River, by Edgar Wallace",35545
"The Great White Army, by Max Pemberton",35540
"Is The Bible Worth Reading And Other Essays, by Lemuel K. Washburn",35539
"The Squatter and the Don, by C. Loyal",35538
"Feeding the Mind, by Lewis Carroll",35535
"The Charm of Ireland, by Burton Egbert Stevenson",35529
"Only One Love, or Who Was the Heir, by Charles Garvice",35523
"Memories of a Musical Life, by William Mason",35520
"The Ice Pilot, by Henry Leverage",35518
"The Man Without a Memory, by Arthur W. Marchmont",35516
"The Ledge on Bald Face, by Charles G. D. Roberts",35513
"A Daughter of the Vine, by Gertrude Franklin Horn Atherton",35512
"Working Women of Japan, by Sidney Lewis Gulick",35511
"The Preparation of Plantation Rubber, by Sidney Morgan",35510
"Tales and Trails of Wakarusa, by Alexander Miller Harvey",35507
"Cloud City Cook-Book, by Mrs. William H. Nash",35506
"Anna of the Five Towns, by Arnold Bennett",35505
"Settling Day, by Nat Gould",35496
"The Radicalism of Shelley and Its Sources, by Daniel J. MacDonald",35495
"Fine Books, by Alfred W. Pollard",35494
"The Black Fawn, by James Arthur Kjelgaard",35493
"Famous Men of Science, by Sarah K. Bolton",35489
"The Doctor's Wife, by M. E. Braddon",35485
"Neighbours, by Robert Stead",35478
"Makers of Modern Medicine, by James J. Walsh",35477
"Euripedes and His Age, by Gilbert Murray",35472
"Through Mountains and Canyons - The Canadian Rockies, by William Notman",35471
"Key to the Science of Theology, by Parley P. Pratt",35470
"Forty Years of 'Spy', by Leslie Ward",35466
"The Irish Ecclesiastical Record, Volume 1, February, 1865, by Various",35465
"Tales from Blackwood, by Various",35464
"The High Heart, by Basil King",35463
"Sharing Her Crime, by May Agnes Fleming",35462
"A Short History of the World, by H. G. Wells",35461
"A Little Book of Profitable Tales, by Eugene Field",35440
"Canada West 1914, by Unknown",35439
"Mr. Claghorn's Daughter, by Hilary Trent",35436
"A Modern Buccaneer, by Rolf Boldrewood",35431
"Polaris of the Snows, by Charles B. Stilson",35426
"The Mad Planet, by Murray Leinster",35425
"The Amethyst Box, by Anna Katherine Green",35424
"The Storm Centre, by Charles Egbert Craddock",35423
"The Two Goats and the Sick Monkey, by Anonymous",35422
"Wood and Forest, by William Noyes",35419
"The Super Race: An American Problem, by Scott Nearing",35417
"The Religion of Geology and Its Connected Sciences, by Edward Hitchcock",35408
"From Bapaume to Passchendaele, 1917, by Philip Gibbs",35403
"Poems & Ballads (First Series), by Algernon Charles Swinburne",35402
"Friend Island, by Francis Stevens",35401
"Christmas Stories, by Edward Berens",35397
"The Revellers, by Louis Tracy",35393
"A Woman's Experience in the Great War, by Louise Mack",35392
"Why Marry?, by Jesse Lynch Williams",35389
"The Master of the Inn, by Robert Herrick",35388
"Childrens' Story of the War, Volume 4 (of 10), by James Edward Parrott",35386
"Mrs. Geoffrey, by Duchess",35384
"The Little Missis, by Charlotte Skinner",35383
"Canadian Eclipse Party 1869, by Commander E. D. Ashe",35375
"The Vicar's People, by George Manville Fenn",35370
"The Highlands of Ethiopia, by William Cornwallis Harris",35369
"Philip Massinger, by Alfred Hamilton Cruickshank",35365
"Ethel Morton at Sweetbrier Lodge, by Mabell S. C. Smith",35364
"Jimmie Moore of Bucktown, by Melvin Earnest Trotter",35359
"Curious Creatures, by Anonymous",35357
"The International Monthly, Volume 5, No. 4, April, 1852, by Various",35345
"Literature in the Elementary School, by Porter Lander MacClintock",35341
"Marriage, by H. G. Wells",35338
"Folk-Lore and Legends: Oriental, by Charles John Tibbitts",35334
"Stories of Great Men, by Faye Huntington",35331
"The Spanish Tragedy, by Thomas Kyd",35330
"A Manual of the Antiquity of Man, by J. P. MacLean",35329
"The Thistle and the Cedar of Lebanon, by Habeeb Risk Allah",35322
"Geology, by James Geikie",35317
"Jasper Lyle, by Harriet Ward",35307
"Louisiana, by Frances Hodgson Burnett",35300
"The Real Robert Burns, by J. L. Hughes",35299
"Rambles and Studies in Greece, by J. P. Mahaffy",35298
"The Maroon, by Mayne Reid",35295
"A Day with the Poet Burns, by Anonymous and Robert Burns",35293
"Mattie:--A Stray (Vol 2 of 3), by Frederick William Robinson",35291
"Mattie:--A Stray (Vol 1 of 3), by Frederick William Robinson",35290
"Hospital Sketches, by Robert Swain Peabody",35289
"Two Years in Oregon, by Wallis Nash",35288
"Fr?ein Schmidt and Mr. Anstruther, by Elizabeth von Arnim",35282
"The Literature of Ecstasy, by Albert Mordell",35279
"Mattie:--A Stray (Vol 3 of 3), by Frederick William Robinson",35278
"The Childerbridge Mystery, by Guy Boothby",35277
"A New Astronomy, by David Peck Todd",35261
"Contagious Abortion of Cows, by Ward J. MacNeal",35258
"Your Negro Neighbor, by Benjamin Brawley",35256
"The Systematic Status of Eumeces pluvialis Cope, by Hobart M. Smith",35255
"In the Onyx Lobby, by Carolyn Wells",35254
